Date,TIME,OPEN,HIGH,LOW,LAST_PRICE,NUMBER_TICKS,VOLUME
02-06-2016 00:00,13:40:00,1542,1542.5,1541.05,1542.05,43,355
02-06-2016 00:00,13:45:00,1542,1543,1541.6,1543,29,168
02-06-2016 00:00,13:50:00,1543,1543.2,1540,1542.8,97,2703
02-06-2016 00:00,13:55:00,1542.6,1543,1541.65,1542.95,74,1008
02-06-2016 00:00,14:00:00,1542.95,1543,1542.55,1543,47,641
02-06-2016 00:00,14:05:00,1543,1544.9,1542.55,1544.9,84,5571
02-06-2016 00:00,14:10:00,1544.9,1545.9,1543.9,1545.05,67,1238
02-06-2016 00:00,14:15:00,1545.15,1545.85,1543.5,1545.05,49,643
02-06-2016 00:00,14:20:00,1545,1545.95,1543,1544,58,1848
02-06-2016 00:00,14:25:00,1544,1546,1543.6,1545.5,83,4345
02-06-2016 00:00,14:30:00,1545.05,1545.95,1544.2,1545,82,2711
02-06-2016 00:00,14:35:00,1545,1546,1544.05,1545.65,70,3204
02-06-2016 00:00,14:40:00,1544.2,1547.95,1543.85,1546.95,121,3569
02-06-2016 00:00,14:45:00,1547.65,1547.65,1543.95,1544.6,101,2154
02-06-2016 00:00,14:50:00,1544.05,1548,1543.6,1548,79,1736
02-06-2016 00:00,14:55:00,1547.5,1549,1545.7,1546.2,96,1740
02-06-2016 00:00,15:00:00,1546.2,1547.8,1545,1546.4,77,1208
02-06-2016 00:00,15:05:00,1546.05,1546.9,1545.95,1546.6,84,1982
02-06-2016 00:00,15:10:00,1546.6,1548.25,1543.25,1544,160,8829
02-06-2016 00:00,15:15:00,1544,1547.95,1543.25,1547.95,160,8948
02-06-2016 00:00,15:20:00,1547.9,1549.95,1544.4,1547.1,188,4781
02-06-2016 00:00,15:25:00,1547.1,1552,1545,1552,189,6626
03-06-2016 00:00,09:15:00,1551,1552.95,1546,1546,133,3364
03-06-2016 00:00,09:20:00,1546.1,1547.8,1545,1547.8,69,2758
03-06-2016 00:00,09:25:00,1547.5,1547.9,1545.75,1547.4,53,1135
03-06-2016 00:00,09:30:00,1547.7,1548.65,1546,1546.3,49,1242
03-06-2016 00:00,09:35:00,1547.4,1547.9,1546.4,1547.9,41,1628
03-06-2016 00:00,09:40:00,1547.85,1547.85,1545,1545.05,36,837
03-06-2016 00:00,09:45:00,1545,1546.1,1540.35,1541.25,79,2269
03-06-2016 00:00,09:50:00,1541.75,1543.05,1541.2,1541.25,44,1373
03-06-2016 00:00,09:55:00,1541.95,1541.95,1538.6,1541.55,47,2456
03-06-2016 00:00,10:00:00,1541.65,1541.65,1539,1540.35,41,403
03-06-2016 00:00,10:05:00,1540.25,1541,1539,1539.25,46,962
03-06-2016 00:00,10:10:00,1539.25,1541.3,1537.8,1539.6,86,3437
03-06-2016 00:00,10:15:00,1540,1540.45,1538.7,1539.25,84,1125
03-06-2016 00:00,10:20:00,1538.7,1540.5,1538.7,1539.25,89,992
03-06-2016 00:00,10:25:00,1539.25,1539.95,1538.35,1539.25,96,1561
03-06-2016 00:00,10:30:00,1539.25,1540.95,1538.5,1540.05,159,78171
03-06-2016 00:00,10:35:00,1540.45,1543,1539.55,1540.05,139,63420
03-06-2016 00:00,10:40:00,1541,1543,1541,1541.65,118,3567
03-06-2016 00:00,10:45:00,1543,1543,1539.75,1541.1,129,204342
03-06-2016 00:00,10:50:00,1541.1,1543.7,1540.85,1541.9,97,100670
03-06-2016 00:00,10:55:00,1542,1544.4,1541,1542.05,105,1599
03-06-2016 00:00,11:00:00,1542.9,1547,1540.35,1545.6,120,1979
03-06-2016 00:00,11:05:00,1546.85,1548.25,1545,1545.25,122,1671
03-06-2016 00:00,11:10:00,1545.5,1546.7,1544.1,1545.25,106,1726
03-06-2016 00:00,11:15:00,1545.35,1546.55,1545,1545.55,89,912
03-06-2016 00:00,11:20:00,1545.7,1548,1545.7,1546.65,104,988
03-06-2016 00:00,11:25:00,1546.65,1547.75,1545.05,1545.3,97,1357
03-06-2016 00:00,11:30:00,1545.55,1549.75,1545.55,1549.2,118,1424
03-06-2016 00:00,11:35:00,1548.95,1550,1548,1549,139,2981
03-06-2016 00:00,11:40:00,1549.05,1551,1549,1550.15,120,2192
03-06-2016 00:00,11:45:00,1550,1551,1549.4,1549.4,94,1691
03-06-2016 00:00,11:50:00,1550.2,1551,1549.85,1550,90,882
03-06-2016 00:00,11:55:00,1550,1552.5,1549.2,1551.65,96,1429
03-06-2016 00:00,12:00:00,1551.65,1553,1550.05,1552.2,121,2478
03-06-2016 00:00,12:05:00,1552.3,1556,1551.95,1555.5,173,9269
03-06-2016 00:00,12:10:00,1555.5,1555.95,1553,1553,138,3624
03-06-2016 00:00,12:15:00,1553,1554.85,1552,1554.85,144,3231
03-06-2016 00:00,12:20:00,1554.25,1555,1553,1554.05,136,1896
03-06-2016 00:00,12:25:00,1554.95,1555,1553.05,1555,139,2765
03-06-2016 00:00,12:30:00,1555,1564.15,1554.8,1561.5,311,29060
03-06-2016 00:00,12:35:00,1561.5,1562.95,1559,1562.4,197,17766
03-06-2016 00:00,12:40:00,1561.6,1561.95,1559.4,1560,147,2741
03-06-2016 00:00,12:45:00,1560,1561.85,1557.95,1559.2,136,3617
03-06-2016 00:00,12:50:00,1559.3,1560.25,1556.8,1556.85,180,6539
03-06-2016 00:00,12:55:00,1556.9,1557.95,1555,1556,145,7163
03-06-2016 00:00,13:00:00,1555.55,1556,1554.15,1555.25,128,30150
03-06-2016 00:00,13:05:00,1555.5,1556,1553.9,1554.6,170,7396
03-06-2016 00:00,13:10:00,1554.55,1555,1554,1554.4,137,5492
03-06-2016 00:00,13:15:00,1554.5,1555,1549.6,1550.8,147,6216
03-06-2016 00:00,13:20:00,1550.8,1551.7,1545.75,1547.25,161,4777
03-06-2016 00:00,13:25:00,1547,1549.25,1546.8,1547.9,113,1538
03-06-2016 00:00,13:30:00,1547.2,1547.85,1542.45,1544.65,146,7507
03-06-2016 00:00,13:35:00,1545,1547.1,1544,1544,144,4197
03-06-2016 00:00,13:40:00,1544,1545.65,1540.1,1542,262,16755
03-06-2016 00:00,13:45:00,1542.35,1542.65,1541.15,1541.95,137,4832
03-06-2016 00:00,13:50:00,1541.95,1542,1541.1,1541.2,96,2688
03-06-2016 00:00,13:55:00,1541.2,1543.9,1541.2,1542,102,2171
03-06-2016 00:00,14:00:00,1542,1542,1535,1538.45,217,18321
03-06-2016 00:00,14:05:00,1539.85,1540.95,1536,1540.25,195,19199
03-06-2016 00:00,14:10:00,1540.5,1540.95,1540,1540.9,140,3350
03-06-2016 00:00,14:15:00,1540.9,1541.5,1540,1540.05,139,2226
03-06-2016 00:00,14:20:00,1540.25,1541.15,1539.95,1540,157,8788
03-06-2016 00:00,14:25:00,1540,1541,1539.75,1540.4,135,12058
03-06-2016 00:00,14:30:00,1540.8,1541,1538.35,1538.5,151,2185
03-06-2016 00:00,14:35:00,1538.65,1541,1538.55,1540.75,99,1612
03-06-2016 00:00,14:40:00,1541,1542.6,1539.65,1540.05,117,1686
03-06-2016 00:00,14:45:00,1540,1540.95,1538.3,1540,113,1679
03-06-2016 00:00,14:50:00,1540,1541,1538.35,1538.35,105,1077
03-06-2016 00:00,14:55:00,1538.35,1539.7,1533,1537.25,137,3051
03-06-2016 00:00,15:00:00,1538.05,1540.7,1535.55,1538.85,169,2258
03-06-2016 00:00,15:05:00,1538.85,1541.5,1537.05,1540.1,152,4389
03-06-2016 00:00,15:10:00,1541,1541.5,1535.4,1540.75,167,3162
03-06-2016 00:00,15:15:00,1537,1541.5,1535,1540,202,6137
03-06-2016 00:00,15:20:00,1539.6,1540.2,1535,1539,178,4642
03-06-2016 00:00,15:25:00,1538.25,1539.5,1531.65,1539.5,166,3525
06-06-2016 00:00,09:15:00,1542.55,1543.35,1539,1540.9,174,14527
06-06-2016 00:00,09:20:00,1540.6,1542,1537.65,1539,127,3096
06-06-2016 00:00,09:25:00,1539,1541.4,1535.3,1539,88,19508
06-06-2016 00:00,09:30:00,1539.05,1540,1539,1539,79,5134
06-06-2016 00:00,09:35:00,1539,1539.9,1537.85,1539.9,43,2772
06-06-2016 00:00,09:40:00,1539.25,1539.6,1537,1539.6,27,367
06-06-2016 00:00,09:45:00,1539.7,1540.2,1539.25,1539.25,31,494
06-06-2016 00:00,09:50:00,1539.35,1539.7,1538.55,1539.5,27,1534
06-06-2016 00:00,09:55:00,1539.6,1541.45,1539.05,1540.95,61,89861
06-06-2016 00:00,10:00:00,1541,1541.4,1539,1539.5,55,3651
06-06-2016 00:00,10:05:00,1538.5,1540.2,1538.5,1540.2,38,1524
06-06-2016 00:00,10:10:00,1540.3,1542,1538,1540.75,51,1257
06-06-2016 00:00,10:15:00,1540.75,1541.15,1539.5,1540.05,57,919
06-06-2016 00:00,10:20:00,1540.05,1540.45,1539.75,1539.75,23,358
06-06-2016 00:00,10:25:00,1540.35,1540.75,1539,1540,43,547
06-06-2016 00:00,10:30:00,1539.55,1540.85,1539.5,1540,37,1097
06-06-2016 00:00,10:35:00,1540.15,1540.15,1539.5,1539.5,57,3967
06-06-2016 00:00,10:40:00,1540,1540,1538.95,1539.55,81,4096
06-06-2016 00:00,10:45:00,1540,1540,1539.6,1539.9,36,15097
06-06-2016 00:00,10:50:00,1539.85,1541,1538.85,1539.05,103,12725
06-06-2016 00:00,10:55:00,1539.9,1540.5,1538.9,1539.25,48,809
06-06-2016 00:00,11:00:00,1539.75,1540.25,1539.2,1539.2,33,552
06-06-2016 00:00,11:05:00,1539.2,1541,1539,1541,28,665
06-06-2016 00:00,11:10:00,1540,1541,1539.55,1540.25,80,6384
06-06-2016 00:00,11:15:00,1540,1540.1,1539.5,1539.5,45,3431
06-06-2016 00:00,11:20:00,1539.5,1540,1539.05,1539.2,25,840
06-06-2016 00:00,11:25:00,1539.25,1540,1537.2,1539.15,22,395
06-06-2016 00:00,11:30:00,1540,1540,1534.3,1539,49,716
06-06-2016 00:00,11:35:00,1538.85,1539.55,1537.5,1538,42,1110
06-06-2016 00:00,11:40:00,1537.85,1538.75,1536,1538.7,55,16113
06-06-2016 00:00,11:45:00,1538.85,1539.35,1537.2,1538,27,500
06-06-2016 00:00,11:50:00,1538.95,1538.95,1537.05,1538.8,21,365
06-06-2016 00:00,11:55:00,1538.5,1539.35,1538.5,1538.55,26,467
06-06-2016 00:00,12:00:00,1539.35,1540,1538.45,1539.4,50,2122
06-06-2016 00:00,12:05:00,1539.4,1539.85,1538.75,1539.65,41,784
06-06-2016 00:00,12:10:00,1539,1539.85,1538.75,1539.75,39,479
06-06-2016 00:00,12:15:00,1538.3,1539.2,1537.5,1539,52,1979
06-06-2016 00:00,12:20:00,1538.2,1539.8,1538.2,1538.45,24,481
06-06-2016 00:00,12:25:00,1538.6,1540.45,1538.4,1538.55,26,2461
06-06-2016 00:00,12:30:00,1539.75,1540,1539.25,1539.95,38,2410
06-06-2016 00:00,12:35:00,1539.95,1540,1538.5,1539.45,66,3438
06-06-2016 00:00,12:40:00,1540,1540,1538.1,1538.15,49,1994
06-06-2016 00:00,12:45:00,1538.2,1538.8,1536.85,1537,32,562
06-06-2016 00:00,12:50:00,1537.6,1537.8,1536.3,1537,50,3582
06-06-2016 00:00,12:55:00,1536.7,1537.65,1536.1,1536.65,33,100412
06-06-2016 00:00,13:00:00,1537.2,1537.2,1536.65,1536.75,34,445
06-06-2016 00:00,13:05:00,1536.7,1537.2,1536.3,1537.1,29,1299
06-06-2016 00:00,13:10:00,1536.3,1537,1535,1535.8,38,2476
06-06-2016 00:00,13:15:00,1535.8,1536.95,1535.8,1536.1,30,411
06-06-2016 00:00,13:20:00,1536.1,1536.4,1535.8,1535.8,29,398
06-06-2016 00:00,13:25:00,1535.8,1536.9,1535.15,1535.8,37,522
06-06-2016 00:00,13:30:00,1535.15,1536.05,1535,1535,50,2196
06-06-2016 00:00,13:35:00,1535.4,1535.95,1534.2,1535.55,47,3195
06-06-2016 00:00,13:40:00,1535.75,1538.9,1534.6,1537.15,81,7711
06-06-2016 00:00,13:45:00,1537.05,1538,1535.5,1535.55,45,1939
06-06-2016 00:00,13:50:00,1535.55,1536.95,1535.5,1536.75,35,446
06-06-2016 00:00,13:55:00,1536.8,1537.8,1535.65,1536.9,36,628
06-06-2016 00:00,14:00:00,1537.1,1537.1,1535,1535.1,44,574
06-06-2016 00:00,14:05:00,1535.05,1536.7,1535,1535.05,28,672
06-06-2016 00:00,14:10:00,1535,1536.3,1534,1535.05,33,1131
06-06-2016 00:00,14:15:00,1535.85,1536.9,1532.05,1532.85,108,6524
06-06-2016 00:00,14:20:00,1533.4,1535.8,1532.2,1533.8,83,12679
06-06-2016 00:00,14:25:00,1533.75,1535.95,1533.75,1534.15,57,714
06-06-2016 00:00,14:30:00,1534.3,1534.65,1531,1532.35,87,2943
06-06-2016 00:00,14:35:00,1533.45,1533.45,1530.55,1532.05,75,4186
06-06-2016 00:00,14:40:00,1532.9,1533.5,1531.15,1532.15,59,827
06-06-2016 00:00,14:45:00,1533.15,1533.3,1530.25,1532.6,69,767
06-06-2016 00:00,14:50:00,1532.25,1533.5,1531.2,1532.2,64,898
06-06-2016 00:00,14:55:00,1533.35,1533.5,1531.2,1531.65,73,1709
06-06-2016 00:00,15:00:00,1533.5,1534.9,1531.5,1533,98,3302
06-06-2016 00:00,15:05:00,1534.5,1535,1531.45,1534,118,1986
06-06-2016 00:00,15:10:00,1534,1550,1533,1534.25,163,3742
06-06-2016 00:00,15:15:00,1535,1540.4,1533.15,1534.1,168,4951
06-06-2016 00:00,15:20:00,1534.85,1539,1533,1534,128,3350
06-06-2016 00:00,15:25:00,1533.95,1539.25,1533.15,1539.2,144,5864
07-06-2016 00:00,09:15:00,1527.35,1535,1527.35,1534.65,174,7051
07-06-2016 00:00,09:20:00,1534.7,1536,1533,1534,268,18821
07-06-2016 00:00,09:25:00,1534,1542,1534,1539.1,167,8677
07-06-2016 00:00,09:30:00,1538.6,1540,1537.2,1537.2,88,2107
07-06-2016 00:00,09:35:00,1537,1538.75,1535,1536.75,94,2097
07-06-2016 00:00,09:40:00,1536.75,1537,1534,1535.9,76,2544
07-06-2016 00:00,09:45:00,1535,1536,1534.1,1536,78,3746
07-06-2016 00:00,09:50:00,1536.05,1538,1535.05,1536.2,90,3867
07-06-2016 00:00,09:55:00,1534.95,1537,1532.7,1535.55,83,5958
07-06-2016 00:00,10:00:00,1535.4,1537,1534.95,1536.85,55,1798
07-06-2016 00:00,10:05:00,1536.1,1536.95,1536,1536.1,37,692
07-06-2016 00:00,10:10:00,1536.1,1536.5,1534.95,1536.35,35,375
07-06-2016 00:00,10:15:00,1536.3,1538,1536,1537.4,41,1049
07-06-2016 00:00,10:20:00,1536.9,1537.9,1536.25,1537.65,24,466
07-06-2016 00:00,10:25:00,1537.7,1538,1535.85,1537.95,39,1080
07-06-2016 00:00,10:30:00,1538,1538,1537.05,1538,35,914
07-06-2016 00:00,10:35:00,1537.75,1538,1537,1537,26,803
07-06-2016 00:00,10:40:00,1537.9,1539.8,1536.9,1536.9,87,2856
07-06-2016 00:00,10:45:00,1536.8,1536.8,1534.75,1535.05,321,2585
07-06-2016 00:00,10:50:00,1535.05,1538,1534.75,1537.65,109,1130
07-06-2016 00:00,10:55:00,1537.75,1538,1535.1,1536.65,36,1572
07-06-2016 00:00,11:00:00,1536.65,1537.75,1534.45,1536.8,78,855
07-06-2016 00:00,11:05:00,1537.25,1537.25,1535.2,1536,66,811
07-06-2016 00:00,11:10:00,1536.75,1537.8,1533.15,1537.8,65,778
07-06-2016 00:00,11:15:00,1537.8,1539.5,1537,1538.5,95,3321
07-06-2016 00:00,11:20:00,1538.5,1538.5,1537.1,1538,60,1125
07-06-2016 00:00,11:25:00,1538,1538.5,1537,1537,65,2387
07-06-2016 00:00,11:30:00,1538.5,1544,1537.55,1540.5,214,8365
07-06-2016 00:00,11:35:00,1540.45,1541.55,1539.15,1539.6,179,6802
07-06-2016 00:00,11:40:00,1539.8,1541.45,1539.65,1541,78,2164
07-06-2016 00:00,11:45:00,1540.25,1541.5,1539.05,1540,100,5644
07-06-2016 00:00,11:50:00,1540,1540.5,1538,1540,70,2869
07-06-2016 00:00,11:55:00,1540,1540.5,1538.75,1540,73,1627
07-06-2016 00:00,12:00:00,1540,1545.85,1539.35,1545.85,91,6971
07-06-2016 00:00,12:05:00,1543.55,1547.9,1543.1,1547.9,208,10434
07-06-2016 00:00,12:10:00,1547.85,1547.85,1544.65,1546.75,143,5932
07-06-2016 00:00,12:15:00,1546.75,1547.3,1542.9,1547,112,2397
07-06-2016 00:00,12:20:00,1547,1547.8,1545.2,1547.45,82,1648
07-06-2016 00:00,12:25:00,1547.5,1549.6,1545.75,1549.6,98,3598
07-06-2016 00:00,12:30:00,1549.6,1553,1547.2,1551.8,192,10681
07-06-2016 00:00,12:35:00,1551.5,1554.5,1549.25,1552.4,184,4339
07-06-2016 00:00,12:40:00,1554.5,1555.8,1547.65,1551.9,128,5231
07-06-2016 00:00,12:45:00,1551.9,1553.95,1548.15,1553.95,143,4430
07-06-2016 00:00,12:50:00,1553.75,1554.15,1550.65,1552,130,2767
07-06-2016 00:00,12:55:00,1551.95,1552.9,1549.8,1552.6,100,1770
07-06-2016 00:00,13:00:00,1551.5,1551.5,1549.1,1550.1,86,2666
07-06-2016 00:00,13:05:00,1551.05,1551.05,1549.05,1551,89,1566
07-06-2016 00:00,13:10:00,1551,1552.2,1550.15,1551.3,432,5782
07-06-2016 00:00,13:15:00,1551.9,1552.6,1551.65,1552.15,77,1807
07-06-2016 00:00,13:20:00,1552.15,1552.25,1550.25,1552.1,141,4476
07-06-2016 00:00,13:25:00,1552.1,1552.5,1551.15,1552.05,229,14319
07-06-2016 00:00,13:30:00,1552.5,1555,1551.15,1553.9,122,4799
07-06-2016 00:00,13:35:00,1553.5,1553.95,1551.75,1551.75,124,1831
07-06-2016 00:00,13:40:00,1552.5,1552.9,1551,1552.9,98,3302
07-06-2016 00:00,13:45:00,1552.9,1552.9,1550.4,1550.4,98,4460
07-06-2016 00:00,13:50:00,1550.4,1551,1549.1,1550.65,149,2565
07-06-2016 00:00,13:55:00,1551,1551,1550.1,1551,63,1341
07-06-2016 00:00,14:00:00,1551,1551.35,1545.4,1545.4,199,14048
07-06-2016 00:00,14:05:00,1545.55,1546,1542.4,1544,529,13635
07-06-2016 00:00,14:10:00,1543.25,1544.1,1542.55,1543.35,108,6992
07-06-2016 00:00,14:15:00,1543.9,1543.95,1541.7,1542.1,83,3369
07-06-2016 00:00,14:20:00,1542.85,1543,1536.75,1540,132,18735
07-06-2016 00:00,14:25:00,1540.25,1542.9,1539.25,1542.9,130,14229
07-06-2016 00:00,14:30:00,1542,1543.95,1541.75,1543.7,78,4531
07-06-2016 00:00,14:35:00,1543.5,1545.3,1540.3,1540.3,87,1991
07-06-2016 00:00,14:40:00,1540.45,1540.45,1537.25,1537.65,137,2734
07-06-2016 00:00,14:45:00,1538.7,1539.9,1537.35,1538.75,78,4014
07-06-2016 00:00,14:50:00,1539,1539.75,1537.55,1539,69,2443
07-06-2016 00:00,14:55:00,1538.95,1539,1536.7,1538.95,79,3480
07-06-2016 00:00,15:00:00,1538.95,1540,1538.35,1540,137,5117
07-06-2016 00:00,15:05:00,1539.95,1541.75,1539.45,1541,148,9842
07-06-2016 00:00,15:10:00,1541,1541.45,1539.25,1540.95,160,9727
07-06-2016 00:00,15:15:00,1540.2,1541.2,1539.1,1540.95,189,13166
07-06-2016 00:00,15:20:00,1540.9,1541,1537.9,1540,150,13140
07-06-2016 00:00,15:25:00,1540,1549.75,1538.05,1542.6,191,12043
08-06-2016 00:00,09:15:00,1546.8,1550,1543.25,1549.95,254,4164
08-06-2016 00:00,09:20:00,1549.95,1550,1547,1549.5,103,2237
08-06-2016 00:00,09:25:00,1548.1,1549.5,1546.3,1546.85,59,3542
08-06-2016 00:00,09:30:00,1546.9,1547.5,1545,1546.2,61,1942
08-06-2016 00:00,09:35:00,1545,1546.5,1541.9,1544.5,68,2268
08-06-2016 00:00,09:40:00,1543.35,1544.5,1542.7,1543.5,69,1874
08-06-2016 00:00,09:45:00,1543.05,1544.8,1542.75,1544.6,55,2933
08-06-2016 00:00,09:50:00,1544.6,1545,1543.2,1544.4,49,848
08-06-2016 00:00,09:55:00,1544.8,1544.8,1540.05,1540.05,57,2665
08-06-2016 00:00,10:00:00,1540.5,1540.6,1539,1539.8,105,5646
08-06-2016 00:00,10:05:00,1539,1541,1539,1539.05,52,4288
08-06-2016 00:00,10:10:00,1540.35,1541,1539,1540.1,320,5418
08-06-2016 00:00,10:15:00,1540.1,1540.9,1539.25,1539.75,330,3615
08-06-2016 00:00,10:20:00,1539.2,1542,1539.15,1541.8,78,6412
08-06-2016 00:00,10:25:00,1540.9,1542.65,1540.8,1542,105,5329
08-06-2016 00:00,10:30:00,1542,1543.5,1541.65,1542.65,194,4860
08-06-2016 00:00,10:35:00,1542.9,1543,1542.25,1542.45,73,1597
08-06-2016 00:00,10:40:00,1542.2,1542.75,1541.5,1542.7,222,3362
08-06-2016 00:00,10:45:00,1542.4,1543.05,1540.55,1542.8,98,5214
08-06-2016 00:00,10:50:00,1542.8,1542.8,1539.55,1541.95,52,2612
08-06-2016 00:00,10:55:00,1541.95,1542.35,1541.15,1541.4,22,279
08-06-2016 00:00,11:00:00,1540.35,1541.5,1539.75,1541.35,23,537
08-06-2016 00:00,11:05:00,1541.35,1541.5,1539.95,1539.95,30,303
08-06-2016 00:00,11:10:00,1539.95,1541,1538.1,1539.2,44,2972
08-06-2016 00:00,11:15:00,1539.2,1539.9,1538.35,1539.65,23,2087
08-06-2016 00:00,11:20:00,1539.65,1539.95,1539,1539.1,43,4902
08-06-2016 00:00,11:25:00,1539.3,1540,1538.85,1539.2,38,1172
08-06-2016 00:00,11:30:00,1539.95,1540,1539,1539.5,18,455
08-06-2016 00:00,11:35:00,1540,1540,1539.2,1539.2,17,425
08-06-2016 00:00,11:40:00,1539.85,1540.7,1539.65,1540,29,483
08-06-2016 00:00,11:45:00,1540,1541.5,1540,1541.5,39,636
08-06-2016 00:00,11:50:00,1541.15,1542.6,1540.6,1542,29,733
08-06-2016 00:00,11:55:00,1542.4,1542.75,1540.75,1541,59,1713
08-06-2016 00:00,12:00:00,1541.05,1541.05,1539.75,1540.5,33,358
08-06-2016 00:00,12:05:00,1541,1542,1540.5,1540.75,42,1610
08-06-2016 00:00,12:10:00,1540.75,1541.1,1539,1539,28,1587
08-06-2016 00:00,12:15:00,1539.95,1540,1538.5,1539.25,32,328
08-06-2016 00:00,12:20:00,1539.25,1540,1539.25,1539.5,25,741
08-06-2016 00:00,12:25:00,1539.9,1540,1539,1539.5,27,384
08-06-2016 00:00,12:30:00,1539.55,1540,1538.05,1539.2,36,1534
08-06-2016 00:00,12:35:00,1538.25,1540,1537.5,1539.1,60,14969
08-06-2016 00:00,12:40:00,1539,1539.7,1537.2,1538.75,89,7124
08-06-2016 00:00,12:45:00,1539.5,1539.6,1538.45,1539.25,34,16312
08-06-2016 00:00,12:50:00,1539.25,1540.4,1538.9,1540,24,751
08-06-2016 00:00,12:55:00,1539.5,1540.05,1538.9,1539.95,24,459
08-06-2016 00:00,13:00:00,1539.85,1540.95,1538.9,1539.85,128,3220
08-06-2016 00:00,13:05:00,1539.95,1541,1539.15,1540.95,33,1077
08-06-2016 00:00,13:10:00,1541.4,1541.5,1539.5,1540.2,15,201
08-06-2016 00:00,13:15:00,1540.5,1541.5,1539.5,1541.5,11,131
08-06-2016 00:00,13:20:00,1541.5,1541.95,1540.35,1541.65,33,1331
08-06-2016 00:00,13:25:00,1541.65,1542.7,1540.45,1542.5,39,1736
08-06-2016 00:00,13:30:00,1542.5,1543,1541.75,1542,50,52395
08-06-2016 00:00,13:35:00,1542,1543.1,1541.1,1543.1,23,941
08-06-2016 00:00,13:40:00,1542.2,1545,1542.2,1545,49,1671
08-06-2016 00:00,13:45:00,1545,1547.5,1544.2,1545.55,72,2607
08-06-2016 00:00,13:50:00,1545.45,1550,1545.45,1547.15,111,5808
08-06-2016 00:00,13:55:00,1546.2,1549.9,1545.95,1545.95,93,4258
08-06-2016 00:00,14:00:00,1545.55,1546.95,1541,1541,46,5126
08-06-2016 00:00,14:05:00,1541.25,1541.55,1536.2,1537.15,120,11463
08-06-2016 00:00,14:10:00,1535.85,1539.1,1532.15,1538,159,16103
08-06-2016 00:00,14:15:00,1538,1542.75,1535.2,1542,147,19084
08-06-2016 00:00,14:20:00,1541.9,1542.45,1534.5,1540.9,119,62371
08-06-2016 00:00,14:25:00,1540,1542.95,1538,1539,77,7830
08-06-2016 00:00,14:30:00,1539,1540,1537,1538,59,6304
08-06-2016 00:00,14:35:00,1537,1538.95,1536,1538,79,6997
08-06-2016 00:00,14:40:00,1537.05,1542.95,1537.05,1542.2,32,1726
08-06-2016 00:00,14:45:00,1542.8,1543.5,1540.65,1541.2,27,358
08-06-2016 00:00,14:50:00,1541.3,1541.35,1540,1540.65,34,319
08-06-2016 00:00,14:55:00,1540.3,1543.4,1540.3,1542.1,35,1369
08-06-2016 00:00,15:00:00,1542.1,1545.65,1542.1,1543.65,204,3929
08-06-2016 00:00,15:05:00,1543.65,1545.5,1543.2,1545.05,194,2133
08-06-2016 00:00,15:10:00,1545.05,1550,1545,1548.1,251,9459
08-06-2016 00:00,15:15:00,1548,1548.95,1544.8,1544.8,258,4685
08-06-2016 00:00,15:20:00,1546.25,1547.8,1542.2,1546,266,7298
08-06-2016 00:00,15:25:00,1546.05,1547.5,1541.35,1547.5,218,6149
09-06-2016 00:00,09:15:00,1549.9,1550,1548.5,1549.55,112,21895
09-06-2016 00:00,09:20:00,1550,1550.15,1549,1550,70,4733
09-06-2016 00:00,09:25:00,1550,1553.6,1549.8,1553.6,76,5905
09-06-2016 00:00,09:30:00,1553.6,1553.6,1550.25,1552,66,1760
09-06-2016 00:00,09:35:00,1551.45,1552,1549.5,1551,64,12047
09-06-2016 00:00,09:40:00,1551.4,1551.4,1549.05,1551,58,7906
09-06-2016 00:00,09:45:00,1551,1551,1543,1548,161,20132
09-06-2016 00:00,09:50:00,1547.1,1550.45,1547,1550.35,88,8050
09-06-2016 00:00,09:55:00,1550.35,1551.05,1549,1549,58,5969
09-06-2016 00:00,10:00:00,1549,1549.5,1548.45,1549.45,72,6778
09-06-2016 00:00,10:05:00,1549.2,1551,1548.6,1550.4,65,1744
09-06-2016 00:00,10:10:00,1550,1550.75,1549.8,1550.25,33,414
09-06-2016 00:00,10:15:00,1550,1550.5,1549.3,1549.3,23,233
09-06-2016 00:00,10:20:00,1550.25,1550.4,1549.35,1550,56,3139
09-06-2016 00:00,10:25:00,1550,1550.6,1548,1550.3,236,11313
09-06-2016 00:00,10:30:00,1549.85,1550.15,1548.45,1550,49,1980
09-06-2016 00:00,10:35:00,1550,1553,1550,1552.5,184,4137
09-06-2016 00:00,10:40:00,1552,1553.45,1552,1553.45,316,5870
09-06-2016 00:00,10:45:00,1553.45,1555,1552,1554.8,225,3826
09-06-2016 00:00,10:50:00,1554,1554,1551.25,1552,42,956
09-06-2016 00:00,10:55:00,1552,1552.45,1551.15,1551.15,25,379
09-06-2016 00:00,11:00:00,1551.85,1551.9,1549.35,1550.2,30,606
09-06-2016 00:00,11:05:00,1550,1552,1548.65,1551.95,67,4230
09-06-2016 00:00,11:10:00,1551.9,1551.95,1551.25,1551.8,32,185
09-06-2016 00:00,11:15:00,1551.8,1551.8,1550.4,1551.1,15,301
09-06-2016 00:00,11:20:00,1551.05,1551.85,1550,1551,46,2463
09-06-2016 00:00,11:25:00,1550.1,1550.85,1550.05,1550.8,10,82
09-06-2016 00:00,11:30:00,1550.05,1550.7,1550,1550.3,20,282
09-06-2016 00:00,11:35:00,1549.5,1550.7,1549.5,1550,14,215
